train_epoch ; train_step ; discrim_loss ; gen_loss_GAN ; gen_loss_L1
1 ; 136 ; 0.94218904 ; 0.7433412 ; 0.15332256
1 ; 137 ; 0.9434988 ; 0.7510487 ; 0.1532082
1 ; 138 ; 0.9466409 ; 0.75147724 ; 0.15405343
1 ; 139 ; 0.94974047 ; 0.75445724 ; 0.15381865
1 ; 140 ; 0.95201176 ; 0.756809 ; 0.15376562
1 ; 141 ; 0.9541823 ; 0.75974864 ; 0.15371223
1 ; 142 ; 0.9558816 ; 0.7628067 ; 0.15431994
1 ; 143 ; 0.9535569 ; 0.7680236 ; 0.1554452
1 ; 144 ; 0.9547677 ; 0.76761544 ; 0.1557852
1 ; 145 ; 0.95323277 ; 0.77787524 ; 0.1581668
1 ; 146 ; 0.9548245 ; 0.7842005 ; 0.15894857
1 ; 147 ; 0.9567745 ; 0.78520656 ; 0.15926062
1 ; 148 ; 0.95782197 ; 0.7914661 ; 0.15919615
1 ; 149 ; 0.95961326 ; 0.79138523 ; 0.15911223
1 ; 150 ; 0.96269244 ; 0.79802555 ; 0.1590043
2 ; 1 ; 0.9626764 ; 0.80041623 ; 0.16063988
2 ; 2 ; 0.96049786 ; 0.8058012 ; 0.16059531
2 ; 3 ; 0.95979863 ; 0.8071516 ; 0.16114232
2 ; 4 ; 0.9667979 ; 0.8185993 ; 0.1609018
2 ; 5 ; 0.96856534 ; 0.82091206 ; 0.16072348
2 ; 6 ; 0.97102445 ; 0.81820494 ; 0.16046101
2 ; 7 ; 0.9724068 ; 0.8180759 ; 0.16051874
2 ; 8 ; 0.97455114 ; 0.82464963 ; 0.1606331
2 ; 9 ; 0.97436994 ; 0.82880145 ; 0.1605335
2 ; 10 ; 0.97578704 ; 0.8285415 ; 0.1602299
2 ; 11 ; 0.9757187 ; 0.83406353 ; 0.16005884
2 ; 12 ; 0.97806853 ; 0.83273125 ; 0.16041805
2 ; 13 ; 0.97805154 ; 0.8418209 ; 0.16051918
2 ; 14 ; 0.9752767 ; 0.84676015 ; 0.16032128
2 ; 15 ; 0.9756534 ; 0.84701395 ; 0.1600644
2 ; 16 ; 0.9777771 ; 0.85476375 ; 0.15971208
2 ; 17 ; 0.9836768 ; 0.85845643 ; 0.15985195
2 ; 18 ; 0.98626065 ; 0.8587099 ; 0.15975949
2 ; 19 ; 0.9848847 ; 0.8627078 ; 0.15973683
2 ; 20 ; 0.98566353 ; 0.86558986 ; 0.15964638
2 ; 21 ; 0.9910778 ; 0.86184186 ; 0.16008355
2 ; 22 ; 0.9873246 ; 0.86914057 ; 0.16184324
2 ; 23 ; 0.99133176 ; 0.88130635 ; 0.16173393
2 ; 24 ; 0.9956523 ; 0.8768661 ; 0.16177118
2 ; 25 ; 0.9959272 ; 0.8812001 ; 0.16118607
2 ; 26 ; 0.9925138 ; 0.8823254 ; 0.16292052
2 ; 27 ; 0.98711175 ; 0.88931024 ; 0.16398658
2 ; 28 ; 0.9903326 ; 0.90015745 ; 0.16476572
2 ; 29 ; 0.9901521 ; 0.8994608 ; 0.1649272
2 ; 30 ; 0.9888877 ; 0.90558517 ; 0.16572453
2 ; 31 ; 0.9866189 ; 0.9087756 ; 0.16620645
2 ; 32 ; 0.9861241 ; 0.9126349 ; 0.16592145
2 ; 33 ; 0.9835594 ; 0.9130655 ; 0.16802603
2 ; 34 ; 0.9884722 ; 0.9230048 ; 0.16768315
2 ; 35 ; 0.98839104 ; 0.92124987 ; 0.16732052
2 ; 36 ; 0.9850883 ; 0.9226076 ; 0.16905718
2 ; 37 ; 0.9883 ; 0.9307506 ; 0.1689222
2 ; 38 ; 0.99403566 ; 0.9248466 ; 0.16959874
2 ; 39 ; 0.9980911 ; 0.9326294 ; 0.16938753
2 ; 40 ; 1.0003347 ; 0.93103683 ; 0.16917588
2 ; 41 ; 1.0023456 ; 0.9315174 ; 0.1698013
2 ; 42 ; 1.0033724 ; 0.9396476 ; 0.17003924
2 ; 43 ; 1.0021623 ; 0.941775 ; 0.17008895
2 ; 44 ; 0.9996404 ; 0.9462056 ; 0.16963628
2 ; 45 ; 0.99629104 ; 0.947276 ; 0.16973908
2 ; 46 ; 0.9935297 ; 0.95502836 ; 0.1694149
2 ; 47 ; 0.99197745 ; 0.9567511 ; 0.16911088
2 ; 48 ; 0.9882964 ; 0.9665459 ; 0.168762
2 ; 49 ; 0.9851267 ; 0.97022533 ; 0.16888759
2 ; 50 ; 0.98135626 ; 0.97572243 ; 0.16867983
2 ; 51 ; 0.97967285 ; 0.97749025 ; 0.16819829
2 ; 52 ; 0.9785746 ; 0.9754362 ; 0.16832522
2 ; 53 ; 0.9751797 ; 0.9807177 ; 0.16806355
2 ; 54 ; 0.97834545 ; 0.99414456 ; 0.16753697
2 ; 55 ; 0.9835869 ; 0.9889359 ; 0.16714121
2 ; 56 ; 0.98197097 ; 0.9903679 ; 0.16805547
2 ; 57 ; 0.98301876 ; 0.9993631 ; 0.16777936
2 ; 58 ; 0.9846399 ; 0.9964434 ; 0.16749415
2 ; 59 ; 0.9863299 ; 1.0023019 ; 0.16707987
2 ; 60 ; 0.9856235 ; 1.0028974 ; 0.16661581
2 ; 61 ; 0.98355347 ; 1.0041094 ; 0.16662085
2 ; 62 ; 0.98353356 ; 1.0090729 ; 0.16620275
2 ; 63 ; 0.9797438 ; 1.0122492 ; 0.16636223
2 ; 64 ; 0.9756597 ; 1.0144608 ; 0.16661932
2 ; 65 ; 0.9725965 ; 1.0165979 ; 0.1666036
2 ; 66 ; 0.974165 ; 1.0249195 ; 0.16664569
2 ; 67 ; 0.9743086 ; 1.0210161 ; 0.16803017
2 ; 68 ; 0.9699963 ; 1.0305332 ; 0.16849816
2 ; 69 ; 0.96941096 ; 1.0375811 ; 0.16826099
2 ; 70 ; 0.96759385 ; 1.0368196 ; 0.16797036
2 ; 71 ; 0.9688292 ; 1.041218 ; 0.1679424
2 ; 72 ; 0.96689427 ; 1.0427109 ; 0.16874066
2 ; 73 ; 0.96806467 ; 1.0521988 ; 0.16823386
2 ; 74 ; 0.9700975 ; 1.048316 ; 0.16835432
2 ; 75 ; 0.96878153 ; 1.0526539 ; 0.1679908
2 ; 76 ; 0.9667108 ; 1.0542186 ; 0.16766067
2 ; 77 ; 0.9658451 ; 1.056137 ; 0.16714676
2 ; 78 ; 0.96301 ; 1.0640217 ; 0.16716956
2 ; 79 ; 0.96143144 ; 1.0714821 ; 0.16665223
2 ; 80 ; 0.961624 ; 1.0670046 ; 0.16767551
2 ; 81 ; 0.95911735 ; 1.0736238 ; 0.16784161
2 ; 82 ; 0.95763606 ; 1.0852373 ; 0.1679431
2 ; 83 ; 0.95669097 ; 1.0823925 ; 0.16809365
2 ; 84 ; 0.9577808 ; 1.0896807 ; 0.16819239
2 ; 85 ; 0.95709795 ; 1.0918832 ; 0.16872728
2 ; 86 ; 0.9604854 ; 1.0933547 ; 0.16841675
2 ; 87 ; 0.96113074 ; 1.0983185 ; 0.16836311
2 ; 88 ; 0.9662627 ; 1.1091623 ; 0.16829866
2 ; 89 ; 0.975394 ; 1.1017206 ; 0.16859362
2 ; 91 ; 0.97531956 ; 1.1083614 ; 0.1683716
2 ; 91 ; 0.97379214 ; 1.1147099 ; 0.16811086
2 ; 92 ; 0.9824412 ; 1.1057366 ; 0.17062803
2 ; 93 ; 0.9784944 ; 1.1146975 ; 0.17117578
2 ; 94 ; 0.97674394 ; 1.1210645 ; 0.17168082
2 ; 95 ; 0.9770037 ; 1.1227754 ; 0.17132796
2 ; 96 ; 0.97968566 ; 1.1163282 ; 0.17153189
2 ; 97 ; 0.97974557 ; 1.1250942 ; 0.17109872
2 ; 99 ; 0.9799528 ; 1.1285971 ; 0.1707783
2 ; 99 ; 0.97932845 ; 1.1254493 ; 0.17073895
2 ; 100 ; 0.9768468 ; 1.1273397 ; 0.17031486
2 ; 101 ; 0.97533405 ; 1.1333857 ; 0.17006221
2 ; 102 ; 0.9726164 ; 1.1337928 ; 0.17018801
2 ; 103 ; 0.97304744 ; 1.141269 ; 0.16976787
2 ; 104 ; 0.97244066 ; 1.1363796 ; 0.17053129
2 ; 105 ; 0.96960956 ; 1.1412139 ; 0.17038187
2 ; 106 ; 0.9670348 ; 1.1428338 ; 0.17026465
2 ; 107 ; 0.96519345 ; 1.1484872 ; 0.17011145
2 ; 108 ; 0.9650879 ; 1.1511273 ; 0.17007744
2 ; 109 ; 0.96291333 ; 1.1477621 ; 0.17021729
2 ; 110 ; 0.96391207 ; 1.1579314 ; 0.17026436
2 ; 111 ; 0.9665593 ; 1.1534576 ; 0.1714018
2 ; 112 ; 0.9674494 ; 1.1629173 ; 0.17096956
2 ; 113 ; 0.9673843 ; 1.1603366 ; 0.17054263
2 ; 114 ; 0.96360666 ; 1.1637717 ; 0.17034665
2 ; 115 ; 0.9628573 ; 1.1608969 ; 0.17058976
2 ; 116 ; 0.9703239 ; 1.1741637 ; 0.17030895
2 ; 117 ; 0.97050023 ; 1.1714029 ; 0.17069958
2 ; 118 ; 0.9696643 ; 1.1729051 ; 0.17086105
2 ; 119 ; 0.96826935 ; 1.1788473 ; 0.17070937
2 ; 120 ; 0.96868056 ; 1.1796056 ; 0.17067714
2 ; 121 ; 0.9656678 ; 1.1833776 ; 0.17026898
2 ; 122 ; 0.98149467 ; 1.1726471 ; 0.17014952
2 ; 123 ; 0.9895793 ; 1.1789685 ; 0.1704209
2 ; 124 ; 0.9922971 ; 1.1869383 ; 0.16989186
2 ; 125 ; 0.9933134 ; 1.1842943 ; 0.16965076
2 ; 126 ; 0.99681157 ; 1.1805121 ; 0.16927464
2 ; 127 ; 0.999144 ; 1.1855407 ; 0.16912809
2 ; 128 ; 0.9983217 ; 1.1892838 ; 0.17003821
2 ; 129 ; 0.99761546 ; 1.1937637 ; 0.16983527
2 ; 130 ; 0.99659127 ; 1.1911129 ; 0.1704335
2 ; 131 ; 0.99696535 ; 1.1904149 ; 0.17008854
2 ; 132 ; 0.99572736 ; 1.191207 ; 0.16984724
2 ; 133 ; 0.9965018 ; 1.1902902 ; 0.16961583
2 ; 134 ; 0.9983087 ; 1.1923596 ; 0.17005953
2 ; 135 ; 0.996298 ; 1.18847 ; 0.17205517
2 ; 136 ; 0.9967327 ; 1.1950246 ; 0.1716683
2 ; 137 ; 0.99495417 ; 1.1971817 ; 0.17139304
2 ; 138 ; 0.9980879 ; 1.1907846 ; 0.17116691
2 ; 139 ; 0.9955679 ; 1.1946497 ; 0.17117782
2 ; 140 ; 0.99394345 ; 1.1970649 ; 0.17094748
2 ; 141 ; 0.99389434 ; 1.2016073 ; 0.17041653
2 ; 142 ; 0.9981877 ; 1.1952152 ; 0.17039354
2 ; 143 ; 0.99275315 ; 1.2028507 ; 0.17284098
2 ; 144 ; 0.9919259 ; 1.2079576 ; 0.172753
2 ; 145 ; 0.9906364 ; 1.2097198 ; 0.17270888
2 ; 146 ; 0.9931383 ; 1.2063568 ; 0.17279984
2 ; 147 ; 0.99639666 ; 1.202204 ; 0.17242377
2 ; 148 ; 0.99411315 ; 1.2068112 ; 0.17191054
2 ; 149 ; 0.99071264 ; 1.2094177 ; 0.17173128
