train_epoch ; train_step ; discrim_loss ; gen_loss_GAN ; gen_loss_L1
2 ; 74 ; 1.013694 ; 1.0069256 ; 0.16856644
2 ; 75 ; 1.0155035 ; 1.0023052 ; 0.16846313
2 ; 76 ; 1.0160791 ; 1.0043612 ; 0.16883123
2 ; 77 ; 1.0163639 ; 1.0082359 ; 0.16894105
2 ; 78 ; 1.0184122 ; 1.006913 ; 0.16870423
2 ; 79 ; 1.0179263 ; 1.0095133 ; 0.16819595
2 ; 80 ; 1.0164268 ; 1.0145652 ; 0.16796693
2 ; 81 ; 1.0192192 ; 1.0192187 ; 0.16768076
2 ; 82 ; 1.0200578 ; 1.0158422 ; 0.1673379
2 ; 83 ; 1.0163026 ; 1.017127 ; 0.16956374
2 ; 84 ; 1.012557 ; 1.0237355 ; 0.16960302
2 ; 85 ; 1.0077472 ; 1.0321252 ; 0.16930588
2 ; 86 ; 1.0052742 ; 1.0313958 ; 0.17023207
2 ; 87 ; 1.0088924 ; 1.0343986 ; 0.17010178
2 ; 88 ; 1.0072352 ; 1.0417978 ; 0.16971724
2 ; 89 ; 1.0085323 ; 1.0393384 ; 0.16924112
2 ; 90 ; 1.0091347 ; 1.0430031 ; 0.16868871
2 ; 91 ; 1.0086325 ; 1.0430958 ; 0.1684786
2 ; 92 ; 1.0055975 ; 1.0429447 ; 0.17030975
2 ; 93 ; 1.0085698 ; 1.0524926 ; 0.16977374
2 ; 94 ; 1.0044912 ; 1.0543771 ; 0.169551
2 ; 95 ; 0.9992849 ; 1.0567063 ; 0.17128262
2 ; 96 ; 0.9954237 ; 1.0605819 ; 0.1714565
2 ; 97 ; 0.99794966 ; 1.0699023 ; 0.17097212
2 ; 98 ; 1.0026662 ; 1.0629328 ; 0.17076758
2 ; 99 ; 0.99933636 ; 1.0645118 ; 0.1710824
2 ; 100 ; 1.0022194 ; 1.0744069 ; 0.17082697
2 ; 101 ; 1.0036751 ; 1.0729464 ; 0.17076491
2 ; 102 ; 1.0037596 ; 1.0682477 ; 0.1726507
2 ; 103 ; 1.0043167 ; 1.0742446 ; 0.17237614
2 ; 104 ; 1.0032668 ; 1.0738496 ; 0.17235899
2 ; 105 ; 1.0012443 ; 1.082884 ; 0.17217022
2 ; 106 ; 0.99968165 ; 1.0855181 ; 0.17233923
2 ; 107 ; 0.9989264 ; 1.0878559 ; 0.17216101
2 ; 108 ; 0.9978057 ; 1.0851948 ; 0.17190655
2 ; 109 ; 0.9966581 ; 1.0896311 ; 0.17217942
2 ; 110 ; 0.9978321 ; 1.0874673 ; 0.17243032
2 ; 111 ; 0.99927527 ; 1.098243 ; 0.1727021
2 ; 112 ; 1.0005476 ; 1.0961012 ; 0.17220373
2 ; 113 ; 1.0004667 ; 1.0966539 ; 0.17200126
2 ; 114 ; 0.99767035 ; 1.1016963 ; 0.17202532
2 ; 115 ; 0.9956188 ; 1.1079217 ; 0.17189443
2 ; 116 ; 0.99619627 ; 1.1035075 ; 0.17147417
2 ; 117 ; 0.9943219 ; 1.114178 ; 0.17095712
2 ; 118 ; 0.993863 ; 1.1202946 ; 0.1706694
2 ; 119 ; 0.99999267 ; 1.1119027 ; 0.17099935
2 ; 120 ; 0.9981047 ; 1.1169208 ; 0.17091568
2 ; 121 ; 1.0004121 ; 1.1261752 ; 0.17152417
2 ; 122 ; 1.0002723 ; 1.1222408 ; 0.17130946
2 ; 123 ; 0.9968438 ; 1.1237309 ; 0.17157099
2 ; 124 ; 0.99442047 ; 1.1271933 ; 0.17129828
2 ; 125 ; 0.9923717 ; 1.1359608 ; 0.17217687
2 ; 126 ; 0.9934524 ; 1.1359402 ; 0.17203762
2 ; 127 ; 0.99901766 ; 1.1278597 ; 0.17198248
2 ; 128 ; 0.9953527 ; 1.134672 ; 0.17172647
2 ; 129 ; 0.9939632 ; 1.1417954 ; 0.17165738
2 ; 130 ; 0.99408 ; 1.1386853 ; 0.17110397
2 ; 131 ; 0.99177957 ; 1.1396176 ; 0.17125787
2 ; 132 ; 0.99185836 ; 1.1371585 ; 0.1714997
2 ; 133 ; 0.9992014 ; 1.154636 ; 0.17098717
2 ; 134 ; 0.99787587 ; 1.1536359 ; 0.17060077
2 ; 135 ; 0.9946473 ; 1.1534836 ; 0.17018746
2 ; 136 ; 0.99116427 ; 1.1575115 ; 0.17033061
2 ; 137 ; 0.9887804 ; 1.1576376 ; 0.16993698
2 ; 138 ; 0.98392785 ; 1.1578467 ; 0.17083772
2 ; 139 ; 0.98539436 ; 1.1690221 ; 0.17074217
2 ; 140 ; 0.9849585 ; 1.1665078 ; 0.17049539
2 ; 141 ; 0.9835536 ; 1.1707866 ; 0.17034397
2 ; 142 ; 0.9818148 ; 1.1698399 ; 0.17026569
2 ; 143 ; 0.97924066 ; 1.1761943 ; 0.17020163
2 ; 144 ; 0.9728156 ; 1.1818534 ; 0.17055681
2 ; 145 ; 0.973789 ; 1.1832619 ; 0.17025915
2 ; 146 ; 0.9694924 ; 1.1829748 ; 0.17022482
2 ; 147 ; 0.9669069 ; 1.1865535 ; 0.16993353
2 ; 148 ; 0.96565557 ; 1.1850308 ; 0.16991316
2 ; 149 ; 0.9658086 ; 1.1894927 ; 0.16929443
2 ; 150 ; 0.96160495 ; 1.192511 ; 0.16881806
3 ; 1 ; 0.95854086 ; 1.1915255 ; 0.16831431
3 ; 2 ; 0.9551073 ; 1.1947715 ; 0.16814376
3 ; 3 ; 0.9580412 ; 1.2009693 ; 0.16804026
